ImageId,EncodedPixels
R001_X012_Y011-8bit.png, 776509 3 778308 9 780109 11 781911 12 783712 14 785514 15 787316 15 789118 16 790920 16 792723 15 794525 15 796328 14 798131 13 799934 12 801738 9 803543 5
R001_X012_Y011-8bit.png, 393042 5 394842 9 396643 11 398444 12 400245 13 402047 14 403848 15 405649 16 407451 16 409253 16 411054 17 412856 17 414658 17 416460 16 418262 16 420064 15 421867 13 423670 11 425473 9 427277 5
R001_X012_Y011-8bit.png, 1208543 4 1210343 9 1212144 11 1213946 12 1215747 13 1217549 14 1219352 13 1221154 14 1222956 14 1224759 13 1226562 12 1228365 11 1230168 9 1231971 7
R001_X012_Y011-8bit.png, 1362120 3 1363919 8 1365720 10 1367521 12 1369322 14 1371124 14 1372925 16 1374727 16 1376528 17 1378330 17 1380132 17 1381934 17 1383736 17 1385539 15 1387342 14 1389145 13 1390948 11 1392753 6
R001_X012_Y011-8bit.png, 2421483 5 2423283 10 2425084 13 2426884 16 2428686 16 2430487 18 2432289 18 2434091 18 2435893 19 2437695 19 2439498 18 2441300 18 2443102 17 2444905 16 2446708 14 2448511 11 2450315 7
R001_X012_Y011-8bit.png, 2362118 6 2363918 9 2365719 11 2367520 12 2369322 12 2371124 12 2372925 12 2374727 12 2376529 12 2378331 11 2380133 10 2381936 8 2383738 7 2385541 5
R001_X012_Y011-8bit.png, 1549405 2 1551204 11 1553005 16 1554806 18 1556608 19 1558410 20 1560212 20 1562014 20 1563817 19 1565619 19 1567421 19 1569224 17 1571027 16 1572830 13 1574634 7
R001_X012_Y011-8bit.png, 384921 7 386721 10 388522 12 390323 13 392124 14 393925 15 395726 16 397528 15 399329 16 401130 16 402932 15 404733 15 406534 15 408336 15 410138 14 411939 15 413741 14 415543 14 417346 12 419148 11 420951 8 422754 4
R001_X012_Y011-8bit.png, 2610797 6 2612598 8 2614400 9 2616201 11 2618003 11 2619804 12 2621606 13 2623408 13 2625210 13 2627012 13 2628815 12 2630617 12 2632419 11 2634222 10 2636026 7 2637830 3
R001_X012_Y011-8bit.png, 4365735 6 4367535 9 4369336 11 4371138 12 4372939 14 4374741 15 4376543 15 4378345 15 4380147 16 4381949 16 4383751 16 4385553 16 4387355 16 4389157 16 4390960 15 4392762 14 4394565 13 4396368 11 4398171 9 4399975 4
R001_X012_Y011-8bit.png, 3639761 5 3641560 10 3643361 13 3645162 15 3646964 16 3648765 18 3650567 18 3652369 18 3654171 18 3655973 18 3657775 18 3659577 18 3661380 16 3663182 16 3664985 14 3666788 12 3668592 7
R001_X012_Y011-8bit.png, 3621607 2 3623406 8 3625207 10 3627008 12 3628810 12 3630611 13 3632413 13 3634214 14 3636016 14 3637818 14 3639619 14 3641421 14 3643223 14 3645025 13 3646827 12 3648630 10 3650432 9 3652236 4
R001_X012_Y011-8bit.png, 4416357 4 4418158 6 4419959 7 4421760 8 4423561 9 4425363 9 4427164 10 4428966 10 4430767 11 4432569 10 4434370 11 4436172 10 4437973 10 4439774 11 4441575 11 4443377 11 4445179 10 4446981 9 4448783 8 4450585 7 4452387 6 4454189 4
R001_X012_Y011-8bit.png, 2469761 5 2471561 10 2473362 12 2475163 14 2476965 15 2478766 16 2480568 16 2482370 17 2484173 16 2485975 16 2487777 16 2489580 15 2491383 14 2493186 12 2494989 11 2496793 8 2498598 3
R001_X012_Y011-8bit.png, 2244739 3 2246539 8 2248340 10 2250141 12 2251943 13 2253745 14 2255547 14 2257349 15 2259151 15 2260953 15 2262755 15 2264557 15 2266360 13 2268162 13 2269965 11 2271768 9 2273572 5
R001_X012_Y011-8bit.png, 64391 5 66192 7 67993 9 69795 9 71597 10 73399 10 75201 10 77003 11 78805 11 80607 11 82410 10 84212 10 86015 8 87818 7 89622 3
R001_X012_Y011-8bit.png, 4587845 15 4589645 18 4591446 20 4593248 20 4595050 20 4596852 20 4598654 20 4600456 20 4602259 19 4604062 17 4605865 15 4607669 12 4609475 6
R001_X012_Y011-8bit.png, 3097065 1 3098863 7 3100664 9 3102465 11 3104266 13 3106067 14 3107869 14 3109671 14 3111473 14 3113275 14 3115077 13 3116879 13 3118681 12 3120484 10 3122287 8 3124091 3
R001_X012_Y011-8bit.png, 1136521 3 1138320 8 1140121 10 1141922 12 1143723 13 1145525 14 1147327 14 1149128 15 1150930 15 1152732 15 1154535 14 1156337 13 1158139 13 1159942 11 1161744 11 1163547 9 1165352 3
R001_X012_Y011-8bit.png, 4318735 11 4320536 13 4322337 15 4324138 17 4325940 18 4327742 18 4329544 18 4331346 18 4333148 18 4334950 19 4336752 18 4338555 17 4340357 17 4342160 15 4343963 13 4345766 11 4347571 4
R001_X012_Y011-8bit.png, 768872 7 770673 9 772474 11 774276 12 776077 13 777879 13 779681 14 781484 13 783286 13 785088 13 786890 13 788693 12 790495 12 792297 12 794100 11 795903 9 797707 7 799511 3
R001_X012_Y011-8bit.png, 3134761 11 3136561 14 3138362 16 3140163 18 3141964 19 3143766 20 3145568 20 3147370 20 3149172 20 3150974 19 3152776 19 3154578 18 3156381 17 3158183 16 3159986 14 3161789 12 3163593 8
R001_X012_Y011-8bit.png, 1626663 2 1628462 8 1630262 12 1632063 14 1633864 16 1635666 16 1637468 17 1639269 18 1641071 19 1642873 19 1644676 18 1646478 18 1648280 18 1650083 16 1651886 15 1653689 13 1655492 12 1657295 9 1659101 3
R001_X012_Y011-8bit.png, 248317 8 250118 11 251918 13 253719 15 255521 15 257322 16 259124 17 260925 18 262726 19 264528 19 266330 19 268131 20 269933 20 271735 20 273537 19 275339 19 277141 18 278943 18 280746 16 282549 13 284352 11 286156 7
R001_X012_Y011-8bit.png, 1102708 3 1104508 7 1106308 10 1108109 11 1109910 13 1111711 14 1113513 14 1115314 15 1117116 15 1118918 15 1120720 15 1122522 14 1124324 14 1126126 14 1127928 13 1129731 12 1131533 11 1133336 9 1135139 8 1136942 6 1138747 1
R001_X012_Y011-8bit.png, 2909622 5 2911418 12 2913218 14 2915018 16 2916819 17 2918621 17 2920422 17 2922224 16 2924026 15 2925827 15 2927629 15 2929431 14 2931234 12 2933036 11 2934840 7
R001_X012_Y011-8bit.png, 2053805 5 2055604 10 2057404 13 2059205 15 2061006 17 2062808 17 2064609 18 2066411 19 2068212 20 2070014 20 2071816 20 2073618 20 2075420 19 2077222 19 2079024 19 2080826 18 2082628 17 2084431 15 2086233 14 2088035 12 2089839 7
R001_X012_Y011-8bit.png, 2522003 7 2523804 10 2525604 13 2527405 15 2529207 15 2531008 17 2532810 17 2534612 17 2536414 17 2538216 17 2540018 16 2541820 16 2543622 16 2545424 15 2547227 14 2549030 12 2550833 9 2552636 6
R001_X012_Y011-8bit.png, 2307134 6 2308934 11 2310735 13 2312537 14 2314339 15 2316141 15 2317943 16 2319745 16 2321547 17 2323349 17 2325152 16 2326955 16 2328758 15 2330562 13 2332366 11 2334170 9 2335972 8 2337775 7 2339579 4
R001_X012_Y011-8bit.png, 1917279 4 1919080 7 1920881 8 1922682 10 1924484 10 1926286 11 1928088 11 1929890 11 1931692 11 1933494 11 1935296 10 1937098 10 1938901 8 1940703 7
R001_X012_Y011-8bit.png, 4555175 8 4556974 12 4558775 14 4560576 16 4562378 17 4564179 18 4565981 19 4567783 19 4569585 19 4571387 19 4573189 19 4574991 19 4576793 19 4578596 18 4580398 17 4582201 15 4584004 13 4585807 11 4587611 7
R001_X012_Y011-8bit.png, 4351339 8 4353140 10 4354941 12 4356743 12 4358544 14 4360346 14 4362148 15 4363950 15 4365753 14 4367555 14 4369357 15 4371159 15 4372961 15 4374764 14 4376566 14 4378369 13 4380172 11 4381975 10 4383778 8 4385583 3
R001_X012_Y011-8bit.png, 2708285 6 2710086 8 2711887 9 2713689 10 2715491 10 2717292 11 2719094 11 2720896 11 2722698 11 2724501 10 2726303 9 2728106 8 2729911 3
R001_X012_Y011-8bit.png, 4138886 3 4140685 8 4142485 12 4144286 14 4146087 16 4147889 16 4149690 18 4151492 18 4153294 18 4155096 18 4156898 18 4158700 17 4160502 17 4162304 16 4164107 14 4165910 11 4167714 7
R001_X012_Y011-8bit.png, 121519 8 123319 12 125119 16 126919 19 128721 20 130522 22 132323 23 134125 24 135927 24 137729 24 139531 24 141334 23 143136 22 144938 22 146741 20 148543 19 150346 17 152150 14 153954 9
R001_X012_Y011-8bit.png, 64133 4 65932 8 67732 11 69533 13 71334 14 73135 16 74937 16 76738 17 78540 17 80342 17 82143 18 83945 17 85747 17 87549 17 89352 15 91154 15 92956 14 94759 12 96563 9 98367 4
R001_X012_Y011-8bit.png, 455339 5 457139 9 458939 12 460740 13 462541 14 464342 15 466143 17 467945 16 469747 16 471548 17 473350 17 475152 16 476954 16 478756 15 480559 13 482361 12 484164 9 485970 1
R001_X012_Y011-8bit.png, 970784 5 972583 10 974383 13 976184 15 977986 15 979788 15 981590 15 983392 15 985194 15 986996 14 988798 14 990600 14 992402 13 994204 13 996007 12 997809 11 999612 10 1001416 7 1003221 2
R001_X012_Y011-8bit.png, 1836569 8 1838370 10 1840171 13 1841972 14 1843773 16 1845575 16 1847377 16 1849178 18 1850980 18 1852782 18 1854584 18 1856386 17 1858189 16 1859991 15 1861794 14 1863596 13 1865400 10 1867203 6
R001_X012_Y011-8bit.png, 1973164 7 1974965 10 1976766 12 1978568 13 1980370 13 1982172 14 1983975 13 1985777 13 1987579 13 1989382 11 1991185 9 1992990 2
R001_X012_Y011-8bit.png, 17455 8 19255 12 21056 14 22858 15 24660 15 26462 15 28264 15 30066 15 31869 13 33671 13 35474 11 37277 9 39081 5
R001_X012_Y011-8bit.png, 1857486 3 1859287 5 1861088 7 1862890 8 1864691 10 1866493 11 1868295 12 1870097 12 1871900 12 1873702 13 1875504 13 1877307 12 1879110 11 1880913 10 1882717 6
R001_X012_Y011-8bit.png, 459176 5 460975 11 462776 13 464577 15 466378 16 468180 17 469981 18 471783 18 473585 18 475387 18 477189 18 478991 18 480793 17 482595 17 484397 16 486200 14 488003 12 489806 10 491611 5
R001_X012_Y011-8bit.png, 3832187 3 3833986 8 3835787 10 3837589 11 3839390 13 3841192 13 3842994 13 3844796 13 3846598 14 3848400 14 3850202 14 3852004 14 3853807 12 3855610 11 3857413 9 3859216 7 3861020 3
R001_X012_Y011-8bit.png, 3951338 3 3953137 9 3954938 12 3956739 14 3958540 16 3960342 17 3962144 18 3963946 18 3965748 18 3967550 18 3969352 18 3971155 17 3972957 17 3974760 15 3976563 13 3978367 10 3980170 8
R001_X012_Y011-8bit.png, 904507 4 906308 7 908109 9 909911 9 911713 10 913514 11 915316 12 917118 12 918921 11 920723 11 922525 11 924327 11 926130 9 927933 8 929735 7 931540 2
R001_X012_Y011-8bit.png, 4248572 3 4250372 8 4252173 11 4253974 13 4255775 15 4257577 16 4259379 16 4261181 17 4262983 17 4264785 17 4266587 17 4268389 17 4270191 17 4271994 16 4273796 16 4275599 14 4277401 13 4279204 11 4281008 7
R001_X012_Y011-8bit.png, 4602021 8 4603822 10 4605623 12 4607424 14 4609225 15 4611027 16 4612829 16 4614631 16 4616432 18 4618234 18 4620037 17 4621839 17 4623641 17 4625443 17 4627245 17 4629048 15 4630850 15 4632653 13 4634456 11 4636260 7
R001_X012_Y011-8bit.png, 466165 5 467966 8 469768 9 471569 11 473371 11 475173 11 476975 12 478778 11 480580 11 482382 11 484185 10 485987 10 487790 9 489593 8 491397 5 493201 2
R001_X012_Y011-8bit.png, 2979914 2 2981714 7 2983515 11 2985317 13 2987119 14 2988921 15 2990723 15 2992525 16 2994328 15 2996130 15 2997932 15 2999734 15 3001537 14 3003339 13 3005142 11 3006946 8 3008750 4
R001_X012_Y011-8bit.png, 766719 6 768516 11 770315 14 772115 16 773916 17 775717 17 777518 18 779320 17 781123 16 782925 15 784728 14 786531 12 788335 10 790138 8 791942 3
R001_X012_Y011-8bit.png, 2693443 7 2695244 9 2697045 11 2698846 12 2700648 13 2702449 14 2704251 14 2706053 14 2707855 14 2709656 15 2711458 15 2713260 15 2715063 13 2716865 13 2718667 12 2720470 11 2722272 10 2724076 5
R001_X012_Y011-8bit.png, 2416251 1 2418048 12 2419848 17 2421649 20 2423449 23 2425251 23 2427052 24 2428853 25 2430655 25 2432456 25 2434258 24 2436060 22 2437863 19 2439665 17 2441468 14 2443273 8
R001_X012_Y011-8bit.png, 3899064 8 3900864 12 3902665 14 3904467 15 3906269 16 3908071 16 3909873 16 3911675 16 3913477 16 3915279 16 3917082 14 3918884 13 3920687 11 3922490 9 3924295 3
R001_X012_Y011-8bit.png, 550797 4 552596 10 554397 12 556198 13 557999 14 559800 15 561602 15 563403 15 565205 14 567007 13 568810 11 570613 7
R001_X012_Y011-8bit.png, 3207109 2 3208909 6 3210710 8 3212512 9 3214313 10 3216115 11 3217917 12 3219719 12 3221521 13 3223323 13 3225126 12 3226928 12 3228730 12 3230532 12 3232334 12 3234137 11 3235939 11 3237741 10 3239544 9 3241346 8 3243149 7 3244953 3
R001_X012_Y011-8bit.png, 1302289 4 1304089 8 1305891 9 1307692 11 1309494 12 1311295 13 1313097 14 1314899 14 1316701 14 1318502 15 1320304 15 1322107 14 1323909 13 1325711 13 1327513 13 1329316 11 1331118 11 1332921 9 1334725 5
R001_X012_Y011-8bit.png, 4019955 5 4021756 8 4023558 9 4025360 10 4027163 9 4028965 10 4030767 11 4032570 10 4034372 10 4036175 9 4037978 8 4039783 4
R001_X012_Y011-8bit.png, 1049841 5 1051640 9 1053440 12 1055241 14 1057042 16 1058843 17 1060645 17 1062446 18 1064248 18 1066050 18 1067852 17 1069655 16 1071459 12 1073266 5
R001_X012_Y011-8bit.png, 4549699 4 4551499 8 4553300 10 4555101 12 4556902 13 4558704 14 4560506 14 4562307 15 4564109 15 4565911 15 4567713 14 4569515 14 4571318 11 4573121 7 4574924 3
R001_X012_Y011-8bit.png, 745278 5 747078 10 748879 12 750681 14 752482 15 754284 16 756086 16 757888 16 759691 16 761493 16 763295 16 765098 15 766901 13 768704 12 770510 6
R001_X012_Y011-8bit.png, 3228571 9 3230371 13 3232172 15 3233974 16 3235775 17 3237577 18 3239378 19 3241180 19 3242982 19 3244784 19 3246586 19 3248389 17 3250191 17 3251994 15 3253797 13 3255601 9
R001_X012_Y011-8bit.png, 2500452 3 2502250 9 2504051 12 2505852 13 2507653 15 2509455 15 2511256 16 2513057 17 2514859 17 2516660 18 2518462 17 2520264 17 2522066 16 2523867 17 2525670 15 2527472 15 2529274 14 2531077 12 2532880 9 2534684 5
R001_X012_Y011-8bit.png, 1342437 8 1344238 10 1346039 11 1347840 12 1349642 13 1351443 14 1353244 15 1355046 15 1356848 15 1358649 15 1360451 15 1362253 15 1364055 15 1365858 13 1367660 13 1369462 13 1371265 11 1373068 10 1374871 7 1376676 2
R001_X012_Y011-8bit.png, 581650 2 583449 6 585250 8 587051 9 588853 9 590655 10 592457 10 594259 10 596061 10 597863 10 599665 10 601467 10 603269 10 605071 10 606874 9 608676 9 610479 7 612282 6 614084 6 615888 3
R001_X012_Y011-8bit.png, 1974550 5 1976350 9 1978151 11 1979952 13 1981754 14 1983556 14 1985357 15 1987159 16 1988962 15 1990764 15 1992566 16 1994369 15 1996173 13 1997977 11 1999780 10 2001583 9 2003387 6
R001_X012_Y011-8bit.png, 194174 5 195975 8 197775 10 199576 11 201377 13 203179 13 204980 14 206782 14 208584 14 210386 14 212188 14 213990 13 215792 13 217595 11 219397 10 221201 5
R001_X012_Y011-8bit.png, 1417800 4 1419601 8 1421402 11 1423203 12 1425005 13 1426806 14 1428608 14 1430410 14 1432211 15 1434013 14 1435815 14 1437618 13 1439420 12 1441223 10 1443026 8
R001_X012_Y011-8bit.png, 3580420 4 3582219 10 3584020 12 3585821 14 3587622 16 3589423 18 3591225 19 3593027 19 3594829 19 3596631 19 3598433 19 3600235 19 3602037 18 3603840 17 3605643 15 3607445 14 3609249 10 3611053 6
R001_X012_Y011-8bit.png, 1774596 8 1776396 12 1778197 15 1779998 16 1781799 18 1783601 18 1785403 18 1787205 18 1789007 18 1790809 18 1792612 16 1794414 15 1796218 12 1798021 9 1799826 2
R001_X012_Y011-8bit.png, 1580341 4 1582142 6 1583943 8 1585745 9 1587547 9 1589348 11 1591150 11 1592952 11 1594754 10 1596556 10 1598358 10 1600159 11 1601961 11 1603763 10 1605564 11 1607366 11 1609168 11 1610970 11 1612772 10 1614575 9 1616377 8 1618180 5
R001_X012_Y011-8bit.png, 2243042 9 2244842 12 2246642 14 2248443 15 2250244 16 2252045 17 2253847 16 2255648 17 2257450 16 2259251 16 2261053 15 2262856 13 2264658 10 2266463 3
R001_X012_Y011-8bit.png, 3152613 1 3154411 7 3156212 10 3158013 12 3159814 13 3161615 15 3163417 15 3165219 16 3167021 16 3168823 16 3170626 16 3172428 16 3174230 16 3176032 17 3177835 16 3179637 16 3181439 16 3183241 17 3185044 16 3186846 16 3188648 16 3190450 15 3192253 14 3194056 12 3195859 10 3197662 7
R001_X012_Y011-8bit.png, 509515 3 511315 8 513117 8 514918 10 516720 11 518522 12 520324 13 522127 13 523929 14 525731 14 527534 14 529336 14 531139 13 532941 13 534744 12 536547 11 538350 9 540154 6
R001_X012_Y011-8bit.png, 2705825 7 2707626 9 2709427 11 2711228 13 2713030 13 2714832 14 2716634 14 2718436 14 2720237 15 2722040 14 2723842 14 2725644 14 2727446 13 2729249 12 2731051 11 2732855 8 2734660 2
R001_X012_Y011-8bit.png, 1585466 9 1587266 13 1589067 15 1590868 16 1592669 18 1594471 18 1596273 18 1598074 19 1599876 19 1601678 18 1603481 17 1605283 17 1607085 16 1608888 14 1610692 11 1612497 5
R001_X012_Y011-8bit.png, 14034 5 15833 10 17634 12 19435 14 21237 15 23039 15 24841 15 26643 16 28445 15 30247 15 32050 13 33853 11 35655 9
R001_X012_Y011-8bit.png, 1370948 2 1372748 6 1374549 8 1376351 9 1378153 10 1379955 10 1381756 12 1383558 12 1385360 13 1387162 13 1388964 13 1390767 12 1392569 12 1394372 11 1396176 8 1397980 5
R001_X012_Y011-8bit.png, 1329516 3 1331316 8 1333117 10 1334918 12 1336720 12 1338522 13 1340324 14 1342127 14 1343929 15 1345732 14 1347534 15 1349337 14 1351140 13 1352942 13 1354745 12 1356547 12 1358350 10 1360152 10 1361955 8 1363759 5
R001_X012_Y011-8bit.png, 3963897 1 3965694 10 3967494 13 3969295 16 3971097 17 3972898 18 3974700 19 3976502 19 3978304 19 3980106 19 3981909 18 3983711 17 3985514 15 3987317 13 3989121 10 3990926 5
R001_X012_Y011-8bit.png, 4248862 2 4250661 9 4252462 10 4254263 12 4256064 13 4257865 14 4259666 15 4261468 15 4263269 16 4265071 16 4266873 15 4268675 15 4270477 14 4272280 12 4274083 10 4275886 8 4277690 4
R001_X012_Y011-8bit.png, 431798 12 433599 13 435399 16 437201 16 439002 17 440804 17 442605 18 444407 17 446209 17 448011 17 449814 15 451617 13 453420 11 455227 3
R001_X012_Y011-8bit.png, 1518542 5 1520343 8 1522144 10 1523946 12 1525748 13 1527550 15 1529352 16 1531154 17 1532956 17 1534758 18 1536560 18 1538362 18 1540165 17 1541967 17 1543770 15 1545574 13 1547377 10 1549182 5
R001_X012_Y011-8bit.png, 3619446 6 3621247 9 3623048 11 3624850 12 3626652 13 3628453 14 3630255 15 3632058 14 3633860 14 3635662 14 3637464 14 3639267 13 3641070 11 3642872 11 3644675 9 3646478 7 3648283 2
R001_X012_Y011-8bit.png, 3681070 2 3682868 9 3684669 12 3686469 14 3688270 16 3690072 16 3691873 18 3693675 18 3695476 19 3697278 19 3699080 19 3700882 18 3702684 18 3704486 17 3706288 16 3708091 13 3709894 11 3711699 5
R001_X012_Y011-8bit.png, 522265 5 524065 8 525866 10 527667 11 529468 12 531269 13 533071 14 534873 14 536674 15 538476 15 540278 14 542080 14 543883 13 545685 12 547488 11 549291 9 551094 7
R001_X012_Y011-8bit.png, 65816 9 67612 16 69413 18 71214 19 73016 19 74818 19 76620 19 78422 19 80225 18 82028 16 83830 15 85633 13 87436 12 89239 10 91042 8 92846 4
R001_X012_Y011-8bit.png, 452607 4 454408 6 456209 7 458011 7 459812 8 461614 9 463415 10 465217 10 467018 11 468820 11 470622 10 472424 10 474226 10 476028 10 477830 10 479632 9 481434 9 483236 9 485038 8 486841 7 488643 7 490445 7 492247 7 494049 7 495852 6 497654 5
R001_X012_Y011-8bit.png, 16845 2 18646 4 20447 6 22249 6 24051 7 25853 8 27655 9 29458 8 31260 9 33063 9 34865 9 36668 8 38471 7 40273 7 42076 6 43879 4
R001_X012_Y011-8bit.png, 1133110 7 1134910 12 1136711 15 1138512 17 1140314 17 1142115 18 1143917 18 1145719 18 1147521 18 1149324 16 1151126 15 1152928 14 1154731 12 1156534 10 1158339 4
R001_X012_Y011-8bit.png, 1171167 3 1172967 6 1174769 8 1176570 9 1178372 10 1180173 11 1181975 12 1183777 12 1185578 13 1187380 13 1189182 13 1190985 12 1192787 11 1194589 11 1196392 10 1198194 9 1199997 7 1201801 4
R001_X012_Y011-8bit.png, 825007 6 826807 11 828608 13 830410 13 832212 14 834014 14 835815 15 837617 15 839419 15 841221 14 843024 13 844826 12 846629 11 848433 8 850238 3
R001_X012_Y011-8bit.png, 867951 5 869751 8 871553 9 873354 10 875156 11 876957 12 878759 12 880560 13 882362 13 884164 13 885965 13 887767 13 889569 12 891371 12 893173 11 894975 10 896778 8 898581 5
R001_X012_Y011-8bit.png, 2814295 6 2816095 10 2817896 12 2819697 14 2821498 15 2823299 17 2825101 17 2826902 19 2828704 19 2830506 19 2832307 20 2834109 20 2835911 19 2837713 19 2839515 18 2841317 17 2843120 15 2844922 14 2846724 14 2848527 12 2850330 9 2852134 5
R001_X012_Y011-8bit.png, 444470 4 446269 10 448069 13 449870 15 451671 17 453472 19 455274 19 457075 20 458877 20 460680 18 462482 18 464284 17 466087 16 467890 14 469693 12 471497 9
R001_X012_Y011-8bit.png, 1770121 7 1771921 9 1773722 10 1775523 11 1777324 13 1779125 14 1780927 14 1782729 13 1784531 13 1786333 13 1788135 13 1789937 13 1791739 13 1793541 13 1795344 13 1797146 13 1798949 12 1800751 12 1802554 11 1804356 11 1806159 10 1807961 10 1809764 9 1811566 9 1813369 8 1815172 6 1816976 3
R001_X012_Y011-8bit.png, 3890092 4 3891893 9 3893694 12 3895496 15 3897298 16 3899100 17 3900902 18 3902704 19 3904506 19 3906309 19 3908111 19 3909913 19 3911715 19 3913518 18 3915320 17 3917124 15 3918927 13 3920731 10 3922536 5
R001_X012_Y011-8bit.png, 1287676 6 1289477 10 1291278 12 1293080 13 1294882 13 1296684 14 1298486 14 1300289 13 1302091 13 1303893 12 1305695 12 1307498 10 1309300 10 1311103 8 1312907 4
R001_X012_Y011-8bit.png, 489777 4 491577 8 493378 10 495179 11 496981 12 498783 12 500585 12 502386 13 504188 13 505991 12 507793 12 509595 11 511398 9 513200 8 515005 1
R001_X012_Y011-8bit.png, 199435 5 201234 10 203034 13 204835 14 206636 15 208437 16 210238 17 212040 18 213841 19 215643 19 217445 19 219248 18 221050 18 222853 16 224656 15 226459 13 228263 10
R001_X012_Y011-8bit.png, 4442248 3 4444049 5 4445850 6 4447651 7 4449452 8 4451253 9 4453055 9 4454856 10 4456658 10 4458460 10 4460262 11 4462064 10 4463866 10 4465669 9 4467471 9 4469274 8 4471077 6 4472880 4
R001_X012_Y011-8bit.png, 1522308 6 1524108 10 1525909 13 1527710 15 1529511 17 1531312 19 1533114 19 1534916 19 1536717 20 1538519 20 1540321 19 1542123 18 1543925 17 1545727 15 1547529 13 1549332 10 1551135 8 1552939 4
R001_X012_Y011-8bit.png, 1729657 1 1731456 6 1733257 8 1735059 9 1736861 10 1738662 13 1740464 13 1742266 14 1744068 14 1745871 13 1747673 13 1749475 13 1751277 12 1753080 11 1754882 11 1756684 11 1758487 9 1760290 7
R001_X012_Y011-8bit.png, 1361698 8 1363499 10 1365300 11 1367101 12 1368903 12 1370704 13 1372506 12 1374308 12 1376110 11 1377911 12 1379713 11 1381516 9 1383318 8 1385121 6 1386925 2
R001_X012_Y011-8bit.png, 889442 7 891242 10 893043 12 894844 14 896645 16 898446 17 900247 18 902048 19 903850 19 905652 18 907454 18 909256 16 911058 14 912861 11 914663 9 916467 5
R001_X012_Y011-8bit.png, 1549575 7 1551375 12 1553177 13 1554978 15 1556780 16 1558582 16 1560385 16 1562187 16 1563990 15 1565793 14 1567596 13 1569399 12 1571203 10 1573009 5
R001_X012_Y011-8bit.png, 1005007 5 1006806 9 1008607 11 1010408 13 1012210 14 1014011 15 1015813 15 1017615 15 1019417 15 1021218 16 1023020 15 1024822 15 1026625 14 1028427 13 1030229 12 1032032 10 1033834 9 1035638 5
R001_X012_Y011-8bit.png, 2815694 4 2817494 7 2819295 9 2821096 11 2822897 12 2824698 14 2826499 15 2828301 15 2830102 16 2831904 16 2833706 16 2835509 15 2837311 16 2839114 15 2840917 13 2842720 12 2844523 11 2846327 9 2848131 5
R001_X012_Y011-8bit.png, 228063 4 229862 10 231663 12 233464 15 235265 17 237066 19 238868 20 240670 20 242472 20 244274 21 246076 21 247878 21 249680 20 251483 19 253286 18 255088 17 256891 16 258694 14 260496 13 262300 9
R001_X012_Y011-8bit.png, 2798123 6 2799923 9 2801724 11 2803525 12 2805326 13 2807127 14 2808929 14 2810730 15 2812532 15 2814334 14 2816135 15 2817937 15 2819739 14 2821542 13 2823344 12 2825147 11 2826950 9 2828754 5
R001_X012_Y011-8bit.png, 2835108 2 2836909 4 2838710 6 2840512 6 2842314 7 2844116 8 2845919 8 2847722 8 2849524 9 2851327 8 2853129 8 2854932 7 2856735 6 2858538 4
R001_X012_Y011-8bit.png, 1995071 3 1996871 6 1998672 8 2000474 8 2002275 10 2004076 11 2005877 12 2007678 12 2009480 12 2011281 12 2013083 12 2014885 11 2016688 9 2018491 7
R001_X012_Y011-8bit.png, 379556 8 381357 11 383158 13 384959 15 386761 15 388562 17 390364 17 392166 17 393968 17 395771 17 397573 17 399375 17 401177 17 402980 15 404783 14 406586 12 408389 10 410192 8 411997 1
R001_X012_Y011-8bit.png, 349069 3 350869 17 352670 20 354472 21 356274 21 358076 21 359877 22 361679 22 363481 21 365282 22 367084 21 368886 20 370688 19 372490 17 374292 16 376095 14 377898 11 379703 5
R001_X012_Y011-8bit.png, 3713216 4 3715016 7 3716817 9 3718619 10 3720420 12 3722222 12 3724024 13 3725826 13 3727628 13 3729431 11 3731233 11 3733035 10 3734838 9 3736641 7 3738444 5
R001_X012_Y011-8bit.png, 3683422 6 3685223 9 3687025 10 3688826 12 3690628 12 3692429 14 3694231 14 3696033 14 3697836 12 3699638 12 3701442 10 3703246 7 3705050 4
R001_X012_Y011-8bit.png, 797793 5 799593 9 801394 11 803195 13 804997 14 806798 15 808600 16 810402 16 812203 17 814005 17 815807 17 817609 16 819412 15 821214 15 823017 13 824820 11 826625 5
R001_X012_Y011-8bit.png, 2759641 11 2761442 13 2763243 15 2765044 17 2766845 18 2768647 18 2770449 18 2772251 18 2774053 18 2775855 18 2777657 18 2779459 18 2781262 17 2783064 16 2784866 16 2786668 16 2788470 16 2790273 14 2792075 14 2793877 14 2795679 14 2797481 13 2799284 12 2801086 12 2802888 12 2804691 10 2806493 10 2808296 8 2810099 7 2811902 4
R001_X012_Y011-8bit.png, 3960606 7 3962406 11 3964207 12 3966008 14 3967810 14 3969611 15 3971413 15 3973215 15 3975017 15 3976819 15 3978621 14 3980423 13 3982226 11 3984029 9 3985833 5
R001_X012_Y011-8bit.png, 46722 6 48522 10 50323 12 52125 12 53927 12 55730 11 57532 10 59337 5
R001_X012_Y011-8bit.png, 1696969 7 1698770 9 1700570 12 1702370 15 1704171 16 1705972 17 1707773 18 1709575 18 1711377 17 1713179 16 1714981 15 1716784 12 1718586 10 1720388 9 1722191 6 1723995 2
